사용일자,요일,노선명,역명,승하차총승객수
2019-03-06,수,7호선,내방,34525.0
2019-03-06,수,7호선,이수,38080.0
2019-03-06,수,7호선,남성,27179.0
2019-03-06,수,7호선,숭실대입구,43565.0
2019-03-06,수,7호선,상도,29725.0
2019-03-06,수,7호선,장승배기,25186.0
2019-03-06,수,7호선,신대방삼거리,39403.0
2019-03-06,수,7호선,보라매,23494.0
2019-03-06,수,7호선,신풍,26360.0
2019-03-06,수,7호선,대림,22188.0
2019-03-06,수,7호선,남구로,40056.0
2019-03-06,수,1호선,가산디지털단지,102300.0
2019-03-06,수,7호선,천왕,21015.0
2019-03-06,수,1호선,온수,27904.0
2019-03-06,수,8호선,암사,41478.0
2019-03-06,수,5호선,천호,43447.0
2019-03-06,수,8호선,강동구청,25726.0
2019-03-06,수,8호선,몽촌토성,14023.0
2019-03-06,수,2호선,잠실,34928.0
2019-03-06,수,8호선,석촌,19704.0
2019-03-06,수,8호선,송파,19309.0
2019-03-06,수,3호선,가락시장,19267.0
2019-03-06,수,8호선,문정,48595.0
2019-03-06,수,8호선,장지,42090.0
2019-03-06,수,9호선,개화,12949.0
2019-03-06,수,5호선,김포공항,20929.0
2019-03-06,수,9호선,공항시장,6995.0
2019-03-06,수,9호선,신방화,16920.0
2019-03-06,수,9호선,마곡나루,21508.0
2019-03-06,수,9호선,양천향교,20669.0
2019-03-06,수,9호선,가양,46949.0
2019-03-06,수,9호선,증미,16546.0
2019-03-06,수,9호선,등촌,24077.0
2019-03-06,수,9호선,염창,38424.0
2019-03-06,수,9호선,신목동,8747.0
2019-03-06,수,9호선,선유도,16403.0
2019-03-06,수,2호선,당산,42822.0
2019-03-06,수,9호선,국회의사당,43915.0
2019-03-06,수,5호선,여의도,53174.0
2019-03-06,수,9호선,샛강,12361.0
2019-03-06,수,1호선,노량진,64065.0
2019-03-06,수,9호선,노들,9758.0
2019-03-06,수,9호선,흑석,26780.0
2019-03-06,수,4호선,동작,3398.0
2019-03-06,수,9호선,구반포,7119.0
2019-03-06,수,9호선,신반포,6805.0
2019-03-06,수,3호선,고속터미널,31163.0
2019-03-06,수,9호선,사평,7579.0
2019-03-06,수,9호선,신논현,70450.0
2019-03-06,수,4호선,서울역,20280.0
2019-03-06,수,2호선,홍대입구,22225.0
2019-03-06,수,9호선,마곡나루,11324.0
2019-03-06,수,5호선,김포공항,17724.0
2019-03-06,수,9호선,언주,20751.0
2019-03-06,수,9호선,삼성중앙,14007.0
2019-03-06,수,9호선,봉은사,36814.0
2019-03-06,수,2호선,종합운동장,9698.0
2019-03-06,수,9호선,삼전,10989.0
2019-03-06,수,9호선,석촌고분,9943.0
2019-03-06,수,8호선,석촌,11213.0
2019-03-06,수,9호선,송파나루,7589.0
2019-03-06,수,9호선,한성백제,3924.0
2019-03-06,수,5호선,올림픽공원,10289.0
2019-03-06,수,9호선,둔촌오륜,2172.0
2019-03-06,수,9호선,중앙보훈병원,15115.0
2019-03-06,수,4호선,성신여대입구,8824.0
2019-03-06,수,6호선,보문,3887.0
2019-03-06,수,1호선,신설동,4698.0
2019-03-06,수,2호선,시청,58040.0
2019-03-06,수,1호선,종각,97816.0
2019-03-06,수,3호선,종로3가,67428.0
2019-03-06,수,1호선,종로5가,57496.0
2019-03-06,수,4호선,동대문,31642.0
2019-03-06,수,1호선,신설동,37089.0
2019-03-06,수,1호선,제기동,41681.0
2019-03-06,수,6호선,동묘앞,19796.0
2019-03-06,수,2호선,시청,60937.0
2019-03-06,수,2호선,을지로입구,113383.0
2019-03-06,수,3호선,을지로3가,55669.0
2019-03-06,수,2호선,을지로4가,28076.0
2019-03-06,수,2호선,동대문역사문화공원,41372.0
2019-03-06,수,2호선,신당,34486.0
2019-03-06,수,2호선,상왕십리,33620.0
2019-03-06,수,2호선,한양대,37843.0
2019-03-06,수,2호선,뚝섬,43652.0
2019-03-06,수,2호선,성수,73858.0
2019-03-07,목,1호선,지제,5386.0
2019-03-07,목,1호선,종로5가,61451.0
2019-03-07,목,4호선,동대문,32319.0
2019-03-07,목,1호선,신설동,37556.0
2019-03-07,목,1호선,제기동,45613.0
2019-03-07,목,6호선,동묘앞,22555.0
2019-03-07,목,2호선,시청,61416.0
2019-03-07,목,2호선,을지로입구,116157.0
2019-03-07,목,3호선,을지로3가,54825.0
2019-03-07,목,2호선,을지로4가,29192.0
2019-03-07,목,2호선,동대문역사문화공원,44429.0
2019-03-07,목,2호선,신당,35729.0
2019-03-07,목,2호선,상왕십리,33751.0
2019-03-07,목,2호선,한양대,37483.0
2019-03-07,목,2호선,뚝섬,44678.0
2019-03-07,목,2호선,성수,74052.0
2019-03-07,목,2호선,건대입구,99971.0
2019-03-07,목,2호선,구의,56700.0
2019-03-07,목,2호선,강변,89287.0
2019-03-07,목,2호선,잠실나루,36854.0
2019-03-07,목,2호선,잠실,173912.0
2019-03-07,목,2호선,잠실새내,56178.0
2019-03-07,목,2호선,종합운동장,21679.0
2019-03-07,목,2호선,삼성,139825.0
2019-03-07,목,2호선,선릉,130357.0
2019-03-07,목,2호선,역삼,128939.0
2019-03-07,목,2호선,강남,229246.0
2019-03-07,목,2호선,교대,96635.0
2019-03-07,목,2호선,서초,54173.0
2019-03-07,목,2호선,방배,55192.0
2019-03-07,목,2호선,사당,103371.0
2019-03-07,목,2호선,낙성대,69956.0
2019-03-07,목,2호선,서울대입구,122632.0
2019-03-07,목,2호선,봉천,55726.0
2019-03-07,목,2호선,신림,158551.0
2019-03-07,목,2호선,신대방,64101.0
2019-03-07,목,2호선,구로디지털단지,151340.0
2019-03-07,목,7호선,대림,67058.0
2019-03-07,목,2호선,신도림,129856.0
2019-03-07,목,2호선,문래,50242.0
2019-03-07,목,2호선,영등포구청,56212.0
2019-03-07,목,2호선,당산,56127.0
2019-03-07,목,2호선,합정,76192.0
2019-03-07,목,2호선,홍대입구,168435.0
2019-03-07,목,2호선,신촌,110761.0
2019-03-07,목,2호선,이대,54602.0
2019-03-07,목,2호선,아현,25903.0
2019-03-07,목,2호선,충정로,27414.0
2019-03-07,목,2호선,용답,6895.0
2019-03-07,목,2호선,신답,3971.0
2019-03-07,목,1호선,신설동,9381.0
2019-03-07,목,2호선,도림천,3147.0
2019-03-07,목,2호선,양천구청,17453.0
2019-03-07,목,2호선,신정네거리,23242.0
2019-03-07,목,2호선,용두,5703.0
2019-03-07,목,3호선,구파발,46258.0
2019-03-07,목,3호선,연신내,92941.0
2019-03-07,목,3호선,불광,45813.0
2019-03-07,목,3호선,녹번,31794.0
2019-03-07,목,3호선,홍제,45959.0
2019-03-07,목,3호선,무악재,9728.0
2019-03-07,목,3호선,독립문,18901.0
2019-03-07,목,3호선,경복궁,57857.0
2019-03-07,목,3호선,안국,56925.0
2019-03-07,목,3호선,종로3가,29057.0
2019-03-07,목,3호선,을지로3가,26922.0
2019-03-07,목,4호선,충무로,5.0
2019-03-07,목,3호선,동대입구,29170.0
2019-03-07,목,3호선,약수,33494.0
2019-03-07,목,3호선,금호,19400.0
2019-03-07,목,3호선,옥수,23732.0
2019-03-07,목,3호선,압구정,80083.0
2019-03-07,목,3호선,신사,76608.0
2019-03-07,목,3호선,잠원,15388.0
2019-03-07,목,3호선,고속터미널,109832.0
2019-03-07,목,2호선,교대,31856.0
2019-03-07,목,3호선,남부터미널,80237.0
2019-03-07,목,3호선,양재,104605.0
2019-03-07,목,3호선,매봉,27701.0
2019-03-07,목,3호선,도곡,13904.0
2019-03-07,목,3호선,대치,27939.0
2019-03-07,목,3호선,학여울,10002.0
2019-03-07,목,3호선,대청,23746.0
2019-03-07,목,3호선,일원,24922.0
2019-03-07,목,3호선,수서,41515.0
2019-03-07,목,3호선,가락시장,23302.0
2019-03-07,목,3호선,경찰병원,19055.0
2019-03-07,목,3호선,오금,15467.0
2019-03-07,목,4호선,당고개,29644.0
2019-03-07,목,4호선,상계,46995.0
2019-03-07,목,4호선,노원,52388.0
2019-03-07,목,4호선,창동,68310.0
2019-03-07,목,4호선,쌍문,72993.0
2019-03-07,목,4호선,수유,88048.0
2019-03-07,목,4호선,미아,39781.0
2019-03-07,목,4호선,미아사거리,66046.0
2019-03-07,목,4호선,길음,59220.0
2019-03-07,목,4호선,성신여대입구,57193.0
2019-03-07,목,4호선,한성대입구,40772.0
2019-03-07,목,4호선,혜화,89832.0
2019-03-07,목,4호선,동대문,58490.0
2019-03-07,목,2호선,동대문역사문화공원,48423.0
2019-03-07,목,4호선,충무로,83022.0
2019-03-07,목,4호선,명동,91324.0
2019-03-07,목,4호선,회현,74456.0
2019-03-07,목,4호선,서울역,41628.0
2019-03-07,목,4호선,숙대입구,42263.0
2019-03-07,목,4호선,삼각지,12631.0
2019-03-07,목,4호선,신용산,39092.0
2019-03-07,목,4호선,이촌,18942.0
2019-03-07,목,4호선,동작,5679.0
2019-03-07,목,4호선,총신대입구,52753.0
2019-03-07,목,2호선,사당,62338.0
2019-03-07,목,4호선,남태령,3596.0
2019-03-07,목,4호선,서울역,6729.0
2019-03-07,목,1호선,남영,29299.0
2019-03-07,목,1호선,용산,81916.0
2019-03-07,목,1호선,노량진,27455.0
2019-03-07,목,1호선,대방,35045.0
2019-03-07,목,1호선,영등포,101563.0
2019-03-07,목,2호선,신도림,9084.0
2019-03-07,목,1호선,신길,21399.0
2019-03-07,목,1호선,구로,47741.0
2019-03-07,목,1호선,가산디지털단지,44723.0
2019-03-07,목,1호선,금천구청,28883.0
2019-03-07,목,1호선,독산,41375.0
2019-03-07,목,4호선,서울역,116439.0
2019-03-07,목,1호선,개봉,56188.0
2019-03-07,목,1호선,오류동,27675.0
2019-03-07,목,1호선,주안,53418.0
2019-03-07,목,1호선,구일,18423.0
2019-03-07,목,1호선,온수,18635.0
2019-03-07,목,4호선,이촌,8584.0
2019-03-07,목,3호선,옥수,106.0
2019-03-07,목,1호선,외대앞,27197.0
2019-03-07,목,1호선,신이문,20086.0
2019-03-07,목,1호선,석계,24410.0
2019-03-07,목,1호선,광운대,26471.0
2019-03-07,목,1호선,월계,17937.0
2019-03-07,목,1호선,녹천,11192.0
2019-03-07,목,1호선,방학,23530.0
2019-03-07,목,1호선,도봉,14664.0
2019-03-07,목,1호선,도봉산,15648.0
2019-03-07,목,4호선,산본,43441.0
2019-03-07,목,4호선,대야미,9964.0
2019-03-07,목,4호선,한대앞,22233.0
2019-03-07,목,4호선,중앙,42078.0
2019-03-07,목,4호선,고잔,20979.0
2019-03-07,목,4호선,정왕,23750.0
2019-03-07,목,4호선,오이도,23643.0
2019-03-07,목,4호선,수리산,9224.0
2019-03-07,목,4호선,선바위,20241.0
2019-03-07,목,4호선,경마공원,5174.0
2019-03-07,목,4호선,대공원,5061.0
2019-03-07,목,4호선,과천,11415.0
2019-03-07,목,4호선,정부과천청사,25988.0
2019-03-07,목,4호선,평촌,42854.0
2019-03-07,목,2호선,선릉,36137.0
2019-03-07,목,3호선,도곡,16041.0
2019-03-07,목,3호선,수서,32399.0
2019-03-07,목,3호선,백석,26592.0
2019-03-07,목,1호선,회기,72473.0
2019-03-07,목,4호선,서울역,10797.0
2019-03-07,목,2호선,신촌,2774.0
2019-03-07,목,2호선,홍대입구,4442.0
2019-03-07,목,5호선,방화,16894.0
2019-03-07,목,5호선,개화산,13618.0
2019-03-07,목,5호선,김포공항,15690.0
2019-03-07,목,5호선,송정,21019.0
2019-03-07,목,5호선,마곡,15719.0
2019-03-07,목,5호선,발산,42662.0
2019-03-07,목,5호선,우장산,37985.0
2019-03-07,목,5호선,화곡,67434.0
2019-03-07,목,2호선,까치산,68052.0
2019-03-07,목,5호선,신정,30612.0
2019-03-07,목,5호선,목동,46002.0
2019-03-07,목,5호선,오목교,57691.0
2019-03-07,목,2호선,영등포구청,8963.0
2019-03-07,목,5호선,영등포시장,22956.0
2019-03-07,목,1호선,신길,8542.0
2019-03-07,목,5호선,여의도,63197.0
2019-03-07,목,5호선,여의나루,19180.0
2019-03-07,목,5호선,마포,35424.0
2019-03-07,목,5호선,애오개,18332.0
2019-03-07,목,2호선,충정로,12174.0
2019-03-07,목,5호선,서대문,47285.0
2019-03-07,목,5호선,광화문,85730.0
2019-03-07,목,3호선,종로3가,34576.0
2019-03-07,목,2호선,을지로4가,12967.0
2019-03-07,목,2호선,동대문역사문화공원,7807.0
2019-03-07,목,5호선,청구,9801.0
2019-03-07,목,5호선,신금호,16104.0
2019-03-07,목,5호선,행당,19278.0
2019-03-07,목,5호선,마장,15118.0
2019-03-07,목,5호선,답십리,37846.0
2019-03-07,목,5호선,장한평,44422.0
2019-03-07,목,5호선,군자,27687.0
2019-03-07,목,5호선,아차산,34098.0
2019-03-07,목,5호선,광나루,32194.0
2019-03-07,목,5호선,천호,46026.0
2019-03-07,목,5호선,강동,44117.0
2019-03-07,목,5호선,길동,17824.0
2019-03-07,목,5호선,굽은다리,22498.0
2019-03-07,목,5호선,명일,19861.0
2019-03-07,목,5호선,고덕,23725.0
2019-03-07,목,5호선,상일동,29190.0
2019-03-07,목,5호선,둔촌동,20617.0
2019-03-07,목,5호선,올림픽공원,10543.0
2019-03-07,목,5호선,방이,17741.0
2019-03-07,목,3호선,오금,9164.0
2019-03-07,목,5호선,개롱,16948.0
2019-03-07,목,5호선,거여,18032.0
2019-03-07,목,5호선,마천,12485.0
2019-03-07,목,6호선,응암,42044.0
2019-03-07,목,6호선,역촌,10012.0
2019-03-07,목,3호선,불광,11782.0
2019-03-07,목,6호선,독바위,6754.0
2019-03-07,목,3호선,연신내,1.0
2019-03-07,목,6호선,구산,16660.0
2019-03-07,목,6호선,새절,32946.0
2019-03-07,목,6호선,증산,24450.0
2019-03-07,목,6호선,월드컵경기장,11503.0
2019-03-07,목,6호선,마포구청,33354.0
2019-03-07,목,6호선,망원,33957.0
2019-03-07,목,2호선,합정,33051.0
2019-03-07,목,6호선,상수,25656.0
2019-03-07,목,6호선,광흥창,23200.0
2019-03-07,목,6호선,대흥,24027.0
2019-03-07,목,4호선,삼각지,14461.0
2019-03-07,목,6호선,녹사평,13075.0
2019-03-07,목,6호선,이태원,31970.0
2019-03-07,목,6호선,한강진,19579.0
2019-03-07,목,6호선,버티고개,5787.0
2019-03-07,목,3호선,약수,9228.0
2019-03-07,목,5호선,청구,9697.0
2019-03-07,목,2호선,신당,22053.0
2019-03-07,목,6호선,동묘앞,21288.0
2019-03-07,목,6호선,창신,8993.0
2019-03-07,목,6호선,보문,18171.0
2019-03-07,목,6호선,안암,39623.0
2019-03-07,목,6호선,고려대,24096.0
2019-03-07,목,6호선,월곡,32643.0
2019-03-07,목,6호선,상월곡,17341.0
2019-03-07,목,6호선,돌곶이,20028.0
2019-03-07,목,1호선,석계,32761.0
2019-03-07,목,6호선,태릉입구,15140.0
2019-03-07,목,6호선,화랑대,29217.0
2019-03-07,목,6호선,봉화산,23223.0
2019-03-07,목,1호선,도봉산,24567.0
2019-03-07,목,7호선,수락산,30792.0
2019-03-07,목,7호선,마들,28466.0
2019-03-07,목,4호선,노원,50082.0
2019-03-07,목,7호선,중계,37046.0
2019-03-07,목,7호선,하계,45832.0
2019-03-07,목,7호선,공릉,32138.0
2019-03-07,목,6호선,태릉입구,22042.0
2019-03-07,목,7호선,먹골,24444.0
2019-03-07,목,7호선,중화,26924.0
2019-03-07,목,7호선,면목,38496.0
2019-03-07,목,7호선,사가정,37658.0
2019-03-07,목,7호선,용마산,14359.0
2019-03-07,목,7호선,중곡,23676.0
2019-03-07,목,5호선,군자,30805.0
2019-03-07,목,7호선,어린이대공원,42183.0
2019-03-07,목,2호선,건대입구,40188.0
2019-03-07,목,7호선,뚝섬유원지,17175.0
2019-03-07,목,7호선,청담,51914.0
2019-03-07,목,7호선,학동,55913.0
2019-03-07,목,7호선,논현,48590.0
2019-03-07,목,7호선,반포,14823.0
2019-03-07,목,3호선,고속터미널,39662.0
2019-03-07,목,7호선,내방,35474.0
2019-03-07,목,7호선,이수,38520.0
2019-03-07,목,7호선,남성,28432.0
2019-03-07,목,7호선,숭실대입구,43363.0
2019-03-07,목,7호선,상도,29794.0
2019-03-07,목,7호선,장승배기,25498.0
2019-03-07,목,7호선,신대방삼거리,39909.0
2019-03-07,목,7호선,보라매,23423.0
2019-03-07,목,7호선,신풍,26156.0
2019-03-07,목,7호선,대림,22862.0
2019-03-07,목,7호선,남구로,40087.0
2019-03-07,목,1호선,가산디지털단지,103516.0
2019-03-07,목,7호선,천왕,21020.0
2019-03-07,목,1호선,온수,28081.0
2019-03-07,목,8호선,암사,42113.0
2019-03-07,목,5호선,천호,44881.0
2019-03-07,목,8호선,강동구청,25605.0
2019-03-07,목,8호선,몽촌토성,14916.0
2019-03-07,목,2호선,잠실,36541.0
2019-03-07,목,8호선,석촌,20356.0
2019-03-07,목,8호선,송파,19797.0
2019-03-07,목,3호선,가락시장,20361.0
2019-03-07,목,8호선,문정,48527.0
2019-03-07,목,8호선,장지,42402.0
2019-03-07,목,9호선,개화,13623.0
2019-03-07,목,5호선,김포공항,22316.0
2019-03-07,목,9호선,공항시장,6948.0
2019-03-07,목,9호선,신방화,17028.0
2019-03-07,목,9호선,마곡나루,22074.0
2019-03-07,목,9호선,양천향교,20198.0
2019-03-07,목,9호선,가양,47735.0
2019-03-07,목,9호선,증미,16716.0
2019-03-07,목,9호선,등촌,24308.0
2019-03-07,목,9호선,염창,39018.0
2019-03-07,목,9호선,신목동,9108.0
2019-03-07,목,9호선,선유도,16911.0
2019-03-07,목,2호선,당산,44107.0
2019-03-07,목,9호선,국회의사당,39255.0
2019-03-07,목,5호선,여의도,53991.0
2019-03-07,목,9호선,샛강,12436.0
2019-03-07,목,1호선,노량진,66801.0
2019-03-07,목,9호선,노들,9963.0
2019-03-07,목,9호선,흑석,27503.0
2019-03-07,목,4호선,동작,3848.0
2019-03-07,목,9호선,구반포,7246.0
2019-03-07,목,9호선,신반포,7685.0
2019-03-07,목,3호선,고속터미널,33138.0
2019-03-07,목,9호선,사평,7500.0
2019-03-07,목,9호선,신논현,73384.0
2019-03-07,목,4호선,서울역,22305.0
2019-03-07,목,2호선,홍대입구,23768.0
2019-03-07,목,9호선,마곡나루,11728.0
2019-03-07,목,5호선,김포공항,18984.0
2019-03-07,목,9호선,언주,21013.0
2019-03-07,목,9호선,삼성중앙,14174.0
2019-03-07,목,9호선,봉은사,40607.0
2019-03-07,목,2호선,종합운동장,9596.0
2019-03-07,목,9호선,삼전,11145.0
2019-03-07,목,9호선,석촌고분,9910.0
2019-03-07,목,8호선,석촌,11735.0
2019-03-07,목,9호선,송파나루,7743.0
2019-03-07,목,9호선,한성백제,3937.0
2019-03-07,목,5호선,올림픽공원,10485.0
2019-03-07,목,9호선,둔촌오륜,2043.0
2019-03-07,목,9호선,중앙보훈병원,15130.0
2019-03-07,목,4호선,성신여대입구,9178.0
2019-03-07,목,6호선,보문,3994.0
2019-03-07,목,1호선,신설동,4724.0
2019-03-07,목,3호선,종로3가,72512.0
2019-03-07,목,1호선,종각,102752.0
2019-03-07,목,2호선,시청,59699.0
2019-03-08,금,4호선,서울역,133945.0
2019-03-08,금,2호선,시청,62231.0
2019-03-08,금,1호선,종각,109330.0
2019-03-08,금,3호선,종로3가,78486.0
2019-03-08,금,1호선,종로5가,65347.0
2019-03-08,금,4호선,동대문,35188.0
2019-03-08,금,1호선,신설동,39409.0
2019-03-08,금,1호선,제기동,47377.0
2019-03-08,금,6호선,동묘앞,24232.0
2019-03-08,금,2호선,시청,63167.0
2019-03-08,금,2호선,을지로입구,124686.0
2019-03-08,금,3호선,을지로3가,58627.0
2019-03-08,금,2호선,을지로4가,30173.0
2019-03-08,금,2호선,동대문역사문화공원,48465.0
2019-03-08,금,2호선,신당,36655.0
2019-03-08,금,2호선,상왕십리,34352.0
2019-03-08,금,2호선,한양대,32536.0
2019-03-08,금,2호선,뚝섬,45508.0
2019-03-08,금,2호선,성수,76873.0
2019-03-08,금,2호선,건대입구,112650.0
2019-03-08,금,2호선,구의,58168.0
2019-03-08,금,2호선,강변,106722.0
2019-03-08,금,2호선,잠실나루,38282.0
2019-03-08,금,2호선,잠실,185728.0
2019-03-08,금,2호선,잠실새내,61248.0
2019-03-08,금,2호선,종합운동장,36702.0
2019-03-08,금,2호선,삼성,146291.0
2019-03-08,금,2호선,선릉,132409.0
2019-03-08,금,2호선,역삼,132426.0
2019-03-08,금,2호선,강남,256364.0
2019-03-08,금,2호선,교대,102706.0
2019-03-08,금,2호선,서초,55252.0
2019-03-08,금,2호선,방배,53527.0
2019-03-08,금,2호선,사당,113941.0
2019-03-08,금,2호선,낙성대,70810.0
2019-03-08,금,2호선,서울대입구,128004.0
2019-03-08,금,2호선,봉천,56664.0
2019-03-08,금,2호선,신림,164826.0
2019-03-08,금,2호선,신대방,65288.0
2019-03-08,금,2호선,구로디지털단지,156082.0
2019-03-08,금,7호선,대림,69650.0
2019-03-08,금,2호선,신도림,139957.0
2019-03-08,금,2호선,문래,51182.0
2019-03-08,금,2호선,영등포구청,56906.0
2019-03-08,금,2호선,당산,57922.0
2019-03-08,금,2호선,합정,83920.0
2019-03-08,금,2호선,홍대입구,196599.0
2019-03-08,금,2호선,신촌,122829.0
2019-03-08,금,2호선,이대,54902.0
2019-03-08,금,2호선,아현,26321.0
2019-03-08,금,2호선,충정로,28001.0
